sample_id,label,data_source,confidence,sample_weight,image_path,domain,date
NEWS_1552,valid,original_valid,1.0,1.0,data/raw/news/images\1552.jpg,nasional.kompas.com,2024-11-05 17:00:00
NEWS_1554,valid,original_valid,1.0,1.0,data/raw/news/images\1554.jpg,megapolitan.kompas.com,2024-10-27 17:00:00
NEWS_1555,valid,original_valid,1.0,1.0,data/raw/news/images\1555.jpg,nasional.kompas.com,2024-10-29 17:00:00
NEWS_1556,valid,original_valid,1.0,1.0,data/raw/news/images\1556.jpg,www.kompas.com,2024-10-19 17:00:00
NEWS_1557,valid,original_valid,1.0,1.0,data/raw/news/images\1557.jpg,www.kompas.com,2024-10-26 17:00:00
NEWS_1558,valid,original_valid,1.0,1.0,data/raw/news/images\1558.jpg,www.kompas.com,2024-10-23 17:00:00
NEWS_1559,valid,original_valid,1.0,1.0,data/raw/news/images\1559.jpg,money.kompas.com,2024-11-02 17:00:00
NEWS_1560,valid,original_valid,1.0,1.0,data/raw/news/images\1560.jpg,money.kompas.com,2024-10-28 17:00:00
NEWS_1561,valid,original_valid,1.0,1.0,data/raw/news/images\1561.jpg,www.kompas.com,2024-10-27 17:00:00
NEWS_1562,valid,original_valid,1.0,1.0,data/raw/news/images\1562.jpg,megapolitan.kompas.com,2024-10-26 17:00:00
NEWS_1563,valid,original_valid,1.0,1.0,data/raw/news/images\1563.jpg,www.kompas.com,2024-10-19 17:00:00
NEWS_1564,valid,original_valid,1.0,1.0,data/raw/news/images\1564.jpg,medan.kompas.com,2024-10-31 17:00:00
NEWS_1565,valid,original_valid,1.0,1.0,data/raw/news/images\1565.jpg,megapolitan.kompas.com,2024-10-26 17:00:00
NEWS_1566,valid,original_valid,1.0,1.0,data/raw/news/images\1566.jpg,regional.kompas.com,2024-10-23 17:00:00
NEWS_1567,valid,original_valid,1.0,1.0,data/raw/news/images\1567.jpg,nasional.kompas.com,2024-11-05 17:00:00
NEWS_1568,valid,original_valid,1.0,1.0,data/raw/news/images\1568.jpg,lifestyle.kompas.com,2024-11-07 17:00:00
NEWS_1569,valid,original_valid,1.0,1.0,data/raw/news/images\1569.jpg,health.kompas.com,2024-10-22 15:00:00
NEWS_1570,valid,original_valid,1.0,1.0,data/raw/news/images\1570.jpg,regional.kompas.com,2024-10-23 17:00:00
NEWS_1571,valid,original_valid,1.0,1.0,data/raw/news/images\1571.jpg,makassar.kompas.com,2024-11-01 17:00:00
NEWS_1574,valid,original_valid,1.0,1.0,data/raw/news/images\1574.jpg,regional.kompas.com,2024-10-29 17:00:00
NEWS_1576,valid,original_valid,1.0,1.0,data/raw/news/images\1576.jpg,megapolitan.kompas.com,2024-10-28 17:00:00
NEWS_1577,valid,original_valid,1.0,1.0,data/raw/news/images\1577.jpg,money.kompas.com,2024-10-26 17:00:00
NEWS_1578,valid,original_valid,1.0,1.0,data/raw/news/images\1578.jpg,tekno.kompas.com,2024-10-25 17:00:00
NEWS_1579,valid,original_valid,1.0,1.0,data/raw/news/images\1579.jpg,money.kompas.com,2024-11-02 17:00:00
NEWS_1580,valid,original_valid,1.0,1.0,data/raw/news/images\1580.jpg,regional.kompas.com,2024-11-04 17:00:00
NEWS_1581,valid,original_valid,1.0,1.0,data/raw/news/images\1581.jpg,nasional.kompas.com,2024-10-19 17:00:00
NEWS_1582,valid,original_valid,1.0,1.0,data/raw/news/images\1582.jpg,yogyakarta.kompas.com,2024-10-22 17:00:00
NEWS_1583,valid,original_valid,1.0,1.0,data/raw/news/images\1583.jpg,bola.kompas.com,2024-10-31 17:00:00
NEWS_1584,valid,original_valid,1.0,1.0,data/raw/news/images\1584.jpg,medan.kompas.com,2024-10-31 17:00:00
NEWS_1585,valid,original_valid,1.0,1.0,data/raw/news/images\1585.jpg,nasional.kompas.com,2024-10-19 17:00:00
NEWS_1586,valid,original_valid,1.0,1.0,data/raw/news/images\1586.jpg,regional.kompas.com,2024-10-27 17:00:00
NEWS_1587,valid,original_valid,1.0,1.0,data/raw/news/images\1587.jpg,www.kompas.com,2024-11-02 17:00:00
NEWS_1588,valid,original_valid,1.0,1.0,data/raw/news/images\1588.jpg,regional.kompas.com,2024-10-30 17:00:00
NEWS_1589,valid,original_valid,1.0,1.0,data/raw/news/images\1589.jpg,www.kompas.com,2024-11-02 17:00:00
NEWS_1590,valid,original_valid,1.0,1.0,data/raw/news/images\1590.jpg,bola.kompas.com,2024-11-05 17:00:00
NEWS_1591,valid,original_valid,1.0,1.0,data/raw/news/images\1591.jpg,yogyakarta.kompas.com,2024-10-22 17:00:00
NEWS_1592,valid,original_valid,1.0,1.0,data/raw/news/images\1592.jpg,tekno.kompas.com,2024-10-22 17:00:00
NEWS_1593,valid,original_valid,1.0,1.0,data/raw/news/images\1593.jpg,megapolitan.kompas.com,2024-11-09 17:00:00
NEWS_1594,valid,original_valid,1.0,1.0,data/raw/news/images\1594.jpg,denpasar.kompas.com,2024-11-04 17:00:00
NEWS_1595,valid,original_valid,1.0,1.0,data/raw/news/images\1595.jpg,tekno.kompas.com,2024-10-26 17:00:00
NEWS_1596,valid,original_valid,1.0,1.0,data/raw/news/images\1596.jpg,money.kompas.com,2024-10-25 17:00:00
NEWS_1597,valid,original_valid,1.0,1.0,data/raw/news/images\1597.jpg,umkm.kompas.com,2024-10-20 17:00:00
NEWS_1598,valid,original_valid,1.0,1.0,data/raw/news/images\1598.jpg,katanetizen.kompas.com,2024-11-06 17:00:00
NEWS_1599,valid,original_valid,1.0,1.0,data/raw/news/images\1599.jpg,nasional.kompas.com,2024-10-24 17:00:00
NEWS_1600,valid,original_valid,1.0,1.0,data/raw/news/images\1600.jpg,nasional.kompas.com,2024-11-03 17:00:00
NEWS_1601,valid,original_valid,1.0,1.0,data/raw/news/images\1601.jpg,medan.kompas.com,2024-10-29 17:00:00
NEWS_1602,valid,original_valid,1.0,1.0,data/raw/news/images\1602.jpg,www.kompas.com,2024-11-05 17:00:00
NEWS_1603,valid,original_valid,1.0,1.0,data/raw/news/images\1603.jpg,www.kompas.com,2024-11-04 17:00:00
NEWS_1604,valid,original_valid,1.0,1.0,data/raw/news/images\1604.jpg,megapolitan.kompas.com,2024-10-26 17:00:00
NEWS_1605,valid,original_valid,1.0,1.0,data/raw/news/images\1605.jpg,www.kompas.com,2024-10-19 17:00:00
NEWS_1606,valid,original_valid,1.0,1.0,data/raw/news/images\1606.jpg,nasional.kompas.com,2024-10-19 17:00:00
NEWS_1607,valid,original_valid,1.0,1.0,data/raw/news/images\1607.jpg,lifestyle.kompas.com,2024-11-06 17:00:00
NEWS_1608,valid,original_valid,1.0,1.0,data/raw/news/images\1608.jpg,nasional.kompas.com,2024-10-19 17:00:00
NEWS_1609,valid,original_valid,1.0,1.0,data/raw/news/images\1609.jpg,www.kompas.com,2024-11-01 17:00:00
NEWS_1610,valid,original_valid,1.0,1.0,data/raw/news/images\1610.jpg,megapolitan.kompas.com,2024-10-26 17:00:00
NEWS_1611,valid,original_valid,1.0,1.0,data/raw/news/images\1611.jpg,regional.kompas.com,2024-11-08 17:00:00
NEWS_1612,valid,original_valid,1.0,1.0,data/raw/news/images\1612.jpg,www.kompas.com,2024-10-30 17:00:00
NEWS_1613,valid,original_valid,1.0,1.0,data/raw/news/images\1613.jpg,regional.kompas.com,2024-10-22 17:00:00
NEWS_1614,valid,original_valid,1.0,1.0,data/raw/news/images\1614.jpg,nasional.kompas.com,2024-10-20 17:00:00
NEWS_1615,valid,original_valid,1.0,1.0,data/raw/news/images\1615.jpg,regional.kompas.com,2024-10-25 17:00:00
NEWS_1616,valid,original_valid,1.0,1.0,data/raw/news/images\1616.jpg,lifestyle.kompas.com,2024-10-31 17:00:00
NEWS_1617,valid,original_valid,1.0,1.0,data/raw/news/images\1617.jpg,bola.kompas.com,2024-10-21 17:00:00
NEWS_1618,valid,original_valid,1.0,1.0,data/raw/news/images\1618.jpg,bandung.kompas.com,2024-10-20 17:00:00
NEWS_1619,valid,original_valid,1.0,1.0,data/raw/news/images\1619.jpg,www.kompas.com,2024-11-04 17:00:00
NEWS_1620,valid,original_valid,1.0,1.0,data/raw/news/images\1620.jpg,nasional.kompas.com,2024-11-03 17:00:00
NEWS_1621,valid,original_valid,1.0,1.0,data/raw/news/images\1621.jpg,money.kompas.com,2024-11-09 17:00:00
NEWS_1622,valid,original_valid,1.0,1.0,data/raw/news/images\1622.jpg,nasional.kompas.com,2024-11-10 17:00:00
NEWS_1623,valid,original_valid,1.0,1.0,data/raw/news/images\1623.jpg,medan.kompas.com,2024-10-25 17:00:00
NEWS_1624,valid,original_valid,1.0,1.0,data/raw/news/images\1624.jpg,travel.kompas.com,2024-10-20 17:00:00
NEWS_1625,valid,original_valid,1.0,1.0,data/raw/news/images\1625.jpg,nasional.kompas.com,2024-11-07 17:00:00
NEWS_1627,valid,original_valid,1.0,1.0,data/raw/news/images\1627.jpg,regional.kompas.com,2024-10-30 17:00:00
NEWS_1628,valid,original_valid,1.0,1.0,data/raw/news/images\1628.jpg,medan.kompas.com,2024-11-06 17:00:00
NEWS_1629,valid,original_valid,1.0,1.0,data/raw/news/images\1629.jpg,nasional.kompas.com,2024-10-25 17:00:00
NEWS_1630,valid,original_valid,1.0,1.0,data/raw/news/images\1630.jpg,nasional.kompas.com,2024-11-07 17:00:00
NEWS_1631,valid,original_valid,1.0,1.0,data/raw/news/images\1631.jpg,nasional.kompas.com,2024-10-19 17:00:00
NEWS_1632,valid,original_valid,1.0,1.0,data/raw/news/images\1632.jpg,www.kompas.com,2024-11-03 17:00:00
NEWS_1633,valid,original_valid,1.0,1.0,data/raw/news/images\1633.jpg,bandung.kompas.com,2024-11-11 17:00:00
NEWS_1634,valid,original_valid,1.0,1.0,data/raw/news/images\1634.jpg,regional.kompas.com,2024-10-27 17:00:00
NEWS_1635,valid,original_valid,1.0,1.0,data/raw/news/images\1635.jpg,nasional.kompas.com,2024-10-19 17:00:00
NEWS_1636,valid,original_valid,1.0,1.0,data/raw/news/images\1636.jpg,regional.kompas.com,2024-10-26 17:00:00
NEWS_1637,valid,original_valid,1.0,1.0,data/raw/news/images\1637.jpg,nasional.kompas.com,2024-10-24 17:00:00
NEWS_1638,valid,original_valid,1.0,1.0,data/raw/news/images\1638.jpg,medan.kompas.com,2024-11-03 17:00:00
NEWS_1639,valid,original_valid,1.0,1.0,data/raw/news/images\1639.jpg,surabaya.kompas.com,2024-10-22 17:00:00
NEWS_1640,valid,original_valid,1.0,1.0,data/raw/news/images\1640.jpg,nasional.kompas.com,2024-11-06 17:00:00
NEWS_1641,valid,original_valid,1.0,1.0,data/raw/news/images\1641.jpg,nasional.kompas.com,2024-10-22 17:00:00
NEWS_1642,valid,original_valid,1.0,1.0,data/raw/news/images\1642.jpg,nasional.kompas.com,2024-11-11 17:00:00
NEWS_1643,valid,original_valid,1.0,1.0,data/raw/news/images\1643.jpg,internasional.kompas.com,2024-10-22 17:00:00
NEWS_1644,valid,original_valid,1.0,1.0,data/raw/news/images\1644.jpg,money.kompas.com,2024-10-27 17:00:00
NEWS_1645,valid,original_valid,1.0,1.0,data/raw/news/images\1645.jpg,bola.kompas.com,2024-11-08 17:00:00
NEWS_1646,valid,original_valid,1.0,1.0,data/raw/news/images\1646.jpg,regional.kompas.com,2024-10-29 17:00:00
NEWS_1647,valid,original_valid,1.0,1.0,data/raw/news/images\1647.jpg,megapolitan.kompas.com,2024-11-03 17:00:00
NEWS_1648,valid,original_valid,1.0,1.0,data/raw/news/images\1648.jpg,www.kompas.com,2024-10-23 17:00:00
NEWS_1649,valid,original_valid,1.0,1.0,data/raw/news/images\1649.jpg,bola.kompas.com,2024-10-31 17:00:00
NEWS_1650,valid,original_valid,1.0,1.0,data/raw/news/images\1650.jpg,www.kompas.com,2024-11-09 17:00:00
NEWS_1651,valid,original_valid,1.0,1.0,data/raw/news/images\1651.jpg,www.kompas.com,2024-11-06 17:00:00
NEWS_1652,valid,original_valid,1.0,1.0,data/raw/news/images\1652.jpg,www.kompas.com,2024-11-03 17:00:00
NEWS_1653,valid,original_valid,1.0,1.0,data/raw/news/images\1653.jpg,bandung.kompas.com,2024-11-10 17:00:00
NEWS_1654,valid,original_valid,1.0,1.0,data/raw/news/images\1654.jpg,www.kompas.com,2024-10-26 17:00:00
NEWS_1655,valid,original_valid,1.0,1.0,data/raw/news/images\1655.jpg,bola.kompas.com,2024-11-10 17:00:00
NEWS_1656,valid,original_valid,1.0,1.0,data/raw/news/images\1656.jpg,www.kompas.com,2024-11-06 17:00:00
NEWS_1657,valid,original_valid,1.0,1.0,data/raw/news/images\1657.jpg,bola.kompas.com,2024-10-21 17:00:00
NEWS_1658,valid,original_valid,1.0,1.0,data/raw/news/images\1658.jpg,megapolitan.kompas.com,2024-10-24 17:00:00
NEWS_1660,valid,original_valid,1.0,1.0,data/raw/news/images\1660.jpg,health.kompas.com,2024-10-26 15:00:00
NEWS_1661,valid,original_valid,1.0,1.0,data/raw/news/images\1661.jpg,bola.kompas.com,2024-10-24 17:00:00
NEWS_1662,valid,original_valid,1.0,1.0,data/raw/news/images\1662.jpg,megapolitan.kompas.com,2024-11-03 17:00:00
NEWS_1663,valid,original_valid,1.0,1.0,data/raw/news/images\1663.jpg,regional.kompas.com,2024-11-09 17:00:00
NEWS_1664,valid,original_valid,1.0,1.0,data/raw/news/images\1664.jpg,www.kompas.com,2024-10-20 17:00:00
NEWS_1665,valid,original_valid,1.0,1.0,data/raw/news/images\1665.jpg,regional.kompas.com,2024-10-20 17:00:00
NEWS_1666,valid,original_valid,1.0,1.0,data/raw/news/images\1666.jpg,bola.kompas.com,2024-11-11 17:00:00
NEWS_1667,valid,original_valid,1.0,1.0,data/raw/news/images\1667.jpg,www.kompas.com,2024-11-04 17:00:00
NEWS_1668,valid,original_valid,1.0,1.0,data/raw/news/images\1668.jpg,nasional.kompas.com,2024-11-02 17:00:00
NEWS_1669,valid,original_valid,1.0,1.0,data/raw/news/images\1669.jpg,regional.kompas.com,2024-10-24 17:00:00
NEWS_1670,valid,original_valid,1.0,1.0,data/raw/news/images\1670.jpg,www.kompas.com,2024-10-22 17:00:00
NEWS_1671,valid,original_valid,1.0,1.0,data/raw/news/images\1671.jpg,www.kompas.com,2024-11-05 17:00:00
NEWS_1672,valid,original_valid,1.0,1.0,data/raw/news/images\1672.jpg,megapolitan.kompas.com,2024-10-26 17:00:00
NEWS_1673,valid,original_valid,1.0,1.0,data/raw/news/images\1673.jpg,megapolitan.kompas.com,2024-10-29 17:00:00
NEWS_1674,valid,original_valid,1.0,1.0,data/raw/news/images\1674.jpg,bola.kompas.com,2024-10-20 17:00:00
NEWS_1676,valid,original_valid,1.0,1.0,data/raw/news/images\1676.jpg,money.kompas.com,2024-11-05 17:00:00
NEWS_1677,valid,original_valid,1.0,1.0,data/raw/news/images\1677.jpg,medan.kompas.com,2024-10-29 17:00:00
NEWS_1678,valid,original_valid,1.0,1.0,data/raw/news/images\1678.jpg,www.kompas.com,2024-10-26 17:00:00
NEWS_1680,valid,original_valid,1.0,1.0,data/raw/news/images\1680.jpg,regional.kompas.com,2024-10-22 17:00:00
NEWS_1681,valid,original_valid,1.0,1.0,data/raw/news/images\1681.jpg,surabaya.kompas.com,2024-10-27 17:00:00
NEWS_1682,valid,original_valid,1.0,1.0,data/raw/news/images\1682.jpg,regional.kompas.com,2024-10-21 17:00:00
NEWS_1683,valid,original_valid,1.0,1.0,data/raw/news/images\1683.jpg,nasional.kompas.com,2024-10-19 17:00:00
NEWS_1684,valid,original_valid,1.0,1.0,data/raw/news/images\1684.jpg,money.kompas.com,2024-11-08 17:00:00
NEWS_1685,valid,original_valid,1.0,1.0,data/raw/news/images\1685.jpg,nasional.kompas.com,2024-10-31 17:00:00
NEWS_1688,valid,original_valid,1.0,1.0,data/raw/news/images\1688.jpg,bola.kompas.com,2024-11-04 17:00:00
NEWS_1689,valid,original_valid,1.0,1.0,data/raw/news/images\1689.jpg,bola.kompas.com,2024-11-09 17:00:00
NEWS_1690,valid,original_valid,1.0,1.0,data/raw/news/images\1690.jpg,www.kompas.com,2024-10-27 17:00:00
NEWS_1691,valid,original_valid,1.0,1.0,data/raw/news/images\1691.jpg,money.kompas.com,2024-11-01 17:00:00
NEWS_1692,valid,original_valid,1.0,1.0,data/raw/news/images\1692.jpg,www.kompas.com,2024-11-08 17:00:00
NEWS_1693,valid,original_valid,1.0,1.0,data/raw/news/images\1693.jpg,megapolitan.kompas.com,2024-11-08 17:00:00
NEWS_1694,valid,original_valid,1.0,1.0,data/raw/news/images\1694.jpg,bandung.kompas.com,2024-11-02 17:00:00
NEWS_1695,valid,original_valid,1.0,1.0,data/raw/news/images\1695.jpg,megapolitan.kompas.com,2024-10-20 17:00:00
NEWS_1696,valid,original_valid,1.0,1.0,data/raw/news/images\1696.jpg,surabaya.kompas.com,2024-11-02 17:00:00
NEWS_1697,valid,original_valid,1.0,1.0,data/raw/news/images\1697.jpg,megapolitan.kompas.com,2024-10-23 17:00:00
NEWS_1698,valid,original_valid,1.0,1.0,data/raw/news/images\1698.jpg,medan.kompas.com,2024-10-30 17:00:00
NEWS_1699,valid,original_valid,1.0,1.0,data/raw/news/images\1699.jpg,money.kompas.com,2024-10-25 17:00:00
NEWS_1700,valid,original_valid,1.0,1.0,data/raw/news/images\1700.jpg,bola.kompas.com,2024-11-03 17:00:00
NEWS_1701,valid,original_valid,1.0,1.0,data/raw/news/images\1701.jpg,nasional.kompas.com,2024-10-27 17:00:00
NEWS_1702,valid,original_valid,1.0,1.0,data/raw/news/images\1702.jpg,regional.kompas.com,2024-10-25 17:00:00
NEWS_1703,valid,original_valid,1.0,1.0,data/raw/news/images\1703.jpg,www.kompas.com,2024-10-25 17:00:00
NEWS_1704,valid,original_valid,1.0,1.0,data/raw/news/images\1704.jpg,regional.kompas.com,2024-11-06 17:00:00
NEWS_1705,valid,original_valid,1.0,1.0,data/raw/news/images\1705.jpg,www.kompas.com,2024-11-02 17:00:00
NEWS_1706,valid,original_valid,1.0,1.0,data/raw/news/images\1706.jpg,nasional.kompas.com,2024-10-21 17:00:00
NEWS_1709,valid,original_valid,1.0,1.0,data/raw/news/images\1709.jpg,medan.kompas.com,2024-11-01 17:00:00
NEWS_1710,valid,original_valid,1.0,1.0,data/raw/news/images\1710.jpg,tekno.kompas.com,2024-10-19 17:00:00
NEWS_1711,valid,original_valid,1.0,1.0,data/raw/news/images\1711.jpg,medan.kompas.com,2024-11-06 17:00:00
NEWS_1712,valid,original_valid,1.0,1.0,data/raw/news/images\1712.jpg,nasional.kompas.com,2024-10-30 17:00:00
NEWS_1713,valid,original_valid,1.0,1.0,data/raw/news/images\1713.jpg,nasional.kompas.com,2024-11-10 17:00:00
NEWS_1714,valid,original_valid,1.0,1.0,data/raw/news/images\1714.jpg,nasional.kompas.com,2024-10-22 17:00:00
NEWS_1715,valid,original_valid,1.0,1.0,data/raw/news/images\1715.jpg,bola.kompas.com,2024-10-24 17:00:00
NEWS_1716,valid,original_valid,1.0,1.0,data/raw/news/images\1716.jpg,bandung.kompas.com,2024-11-07 17:00:00
NEWS_1717,valid,original_valid,1.0,1.0,data/raw/news/images\1717.jpg,megapolitan.kompas.com,2024-10-26 17:00:00
NEWS_1718,valid,original_valid,1.0,1.0,data/raw/news/images\1718.jpg,money.kompas.com,2024-11-09 17:00:00
NEWS_1719,valid,original_valid,1.0,1.0,data/raw/news/images\1719.jpg,bola.kompas.com,2024-10-21 17:00:00
NEWS_1720,valid,original_valid,1.0,1.0,data/raw/news/images\1720.jpg,bola.kompas.com,2024-11-07 17:00:00
NEWS_1721,valid,original_valid,1.0,1.0,data/raw/news/images\1721.jpg,bola.kompas.com,2024-11-02 17:00:00
NEWS_1722,valid,original_valid,1.0,1.0,data/raw/news/images\1722.jpg,regional.kompas.com,2024-10-30 17:00:00
NEWS_1723,valid,original_valid,1.0,1.0,data/raw/news/images\1723.jpg,regional.kompas.com,2024-10-27 17:00:00
NEWS_1724,valid,original_valid,1.0,1.0,data/raw/news/images\1724.jpg,nasional.kompas.com,2024-10-21 17:00:00
NEWS_1725,valid,original_valid,1.0,1.0,data/raw/news/images\1725.jpg,nasional.kompas.com,2024-10-25 17:00:00
NEWS_1726,valid,original_valid,1.0,1.0,data/raw/news/images\1726.jpg,www.kompas.com,2024-10-19 17:00:00
NEWS_1727,valid,original_valid,1.0,1.0,data/raw/news/images\1727.jpg,www.kompas.com,2024-10-19 17:00:00
NEWS_1728,valid,original_valid,1.0,1.0,data/raw/news/images\1728.jpg,regional.kompas.com,2024-11-06 17:00:00
NEWS_1729,valid,original_valid,1.0,1.0,data/raw/news/images\1729.jpg,regional.kompas.com,2024-11-09 17:00:00
NEWS_1730,valid,original_valid,1.0,1.0,data/raw/news/images\1730.jpg,lifestyle.kompas.com,2024-11-04 17:00:00
NEWS_1733,valid,original_valid,1.0,1.0,data/raw/news/images\1733.jpg,nasional.kompas.com,2024-11-05 17:00:00
NEWS_1734,valid,original_valid,1.0,1.0,data/raw/news/images\1734.jpg,money.kompas.com,2024-11-03 17:00:00
NEWS_1735,valid,original_valid,1.0,1.0,data/raw/news/images\1735.jpg,nasional.kompas.com,2024-11-04 17:00:00
NEWS_1736,valid,original_valid,1.0,1.0,data/raw/news/images\1736.jpg,bandung.kompas.com,2024-11-09 17:00:00
NEWS_1737,valid,original_valid,1.0,1.0,data/raw/news/images\1737.jpg,regional.kompas.com,2024-11-07 17:00:00
NEWS_1738,valid,original_valid,1.0,1.0,data/raw/news/images\1738.jpg,surabaya.kompas.com,2024-11-07 17:00:00
NEWS_1739,valid,original_valid,1.0,1.0,data/raw/news/images\1739.jpg,www.kompas.com,2024-11-10 17:00:00
NEWS_1741,valid,original_valid,1.0,1.0,data/raw/news/images\1741.jpg,medan.kompas.com,2024-11-04 17:00:00
NEWS_1743,valid,original_valid,1.0,1.0,data/raw/news/images\1743.jpg,bandung.kompas.com,2024-10-20 17:00:00
NEWS_1744,valid,original_valid,1.0,1.0,data/raw/news/images\1744.jpg,megapolitan.kompas.com,2024-10-26 17:00:00
NEWS_1746,valid,original_valid,1.0,1.0,data/raw/news/images\1746.jpg,bola.kompas.com,2024-11-09 17:00:00
NEWS_1748,valid,original_valid,1.0,1.0,data/raw/news/images\1748.jpg,regional.kompas.com,2024-11-06 17:00:00
NEWS_1749,valid,original_valid,1.0,1.0,data/raw/news/images\1749.jpg,bola.kompas.com,2024-10-28 17:00:00
NEWS_1750,valid,original_valid,1.0,1.0,data/raw/news/images\1750.jpg,bandung.kompas.com,2024-11-03 17:00:00
NEWS_1751,valid,original_valid,1.0,1.0,data/raw/news/images\1751.jpg,megapolitan.kompas.com,2024-10-22 17:00:00
NEWS_1752,valid,original_valid,1.0,1.0,data/raw/news/images\1752.jpg,bola.kompas.com,2024-11-09 17:00:00
NEWS_1753,valid,original_valid,1.0,1.0,data/raw/news/images\1753.jpg,lifestyle.kompas.com,2024-10-28 17:00:00
NEWS_1754,valid,original_valid,1.0,1.0,data/raw/news/images\1754.jpg,health.kompas.com,2024-11-05 15:50:00
NEWS_1755,valid,original_valid,1.0,1.0,data/raw/news/images\1755.jpg,regional.kompas.com,2024-11-03 17:00:00
NEWS_1756,valid,original_valid,1.0,1.0,data/raw/news/images\1756.jpg,www.kompas.com,2024-10-24 17:00:00
NEWS_1757,valid,original_valid,1.0,1.0,data/raw/news/images\1757.jpg,nasional.kompas.com,2024-10-27 17:00:00
NEWS_1758,valid,original_valid,1.0,1.0,data/raw/news/images\1758.jpg,denpasar.kompas.com,2024-11-02 17:00:00
NEWS_1759,valid,original_valid,1.0,1.0,data/raw/news/images\1759.jpg,regional.kompas.com,2024-11-06 17:00:00
NEWS_1760,valid,original_valid,1.0,1.0,data/raw/news/images\1760.jpg,money.kompas.com,2024-11-05 17:00:00
NEWS_1761,valid,original_valid,1.0,1.0,data/raw/news/images\1761.jpg,www.kompas.com,2024-10-22 17:00:00
NEWS_1762,valid,original_valid,1.0,1.0,data/raw/news/images\1762.jpg,www.kompas.com,2024-10-27 17:00:00
NEWS_1763,valid,original_valid,1.0,1.0,data/raw/news/images\1763.jpg,money.kompas.com,2024-11-02 17:00:00
NEWS_1764,valid,original_valid,1.0,1.0,data/raw/news/images\1764.jpg,money.kompas.com,2024-11-10 17:00:00
NEWS_1765,valid,original_valid,1.0,1.0,data/raw/news/images\1765.jpg,bola.kompas.com,2024-11-06 17:00:00
NEWS_1766,valid,original_valid,1.0,1.0,data/raw/news/images\1766.jpg,surabaya.kompas.com,2024-10-27 17:00:00
NEWS_1767,valid,original_valid,1.0,1.0,data/raw/news/images\1767.jpg,surabaya.kompas.com,2024-10-21 17:00:00
NEWS_1768,valid,original_valid,1.0,1.0,data/raw/news/images\1768.jpg,yogyakarta.kompas.com,2024-11-04 17:00:00
NEWS_1769,valid,original_valid,1.0,1.0,data/raw/news/images\1769.jpg,nasional.kompas.com,2024-11-01 17:00:00
NEWS_1770,valid,original_valid,1.0,1.0,data/raw/news/images\1770.jpg,bandung.kompas.com,2024-10-24 17:00:00
NEWS_1771,valid,original_valid,1.0,1.0,data/raw/news/images\1771.jpg,travel.kompas.com,2024-10-19 17:00:00
NEWS_1772,valid,original_valid,1.0,1.0,data/raw/news/images\1772.jpg,megapolitan.kompas.com,2024-10-23 17:00:00
NEWS_1773,valid,original_valid,1.0,1.0,data/raw/news/images\1773.jpg,medan.kompas.com,2024-11-10 17:00:00
NEWS_1774,valid,original_valid,1.0,1.0,data/raw/news/images\1774.jpg,surabaya.kompas.com,2024-10-31 17:00:00
NEWS_1775,valid,original_valid,1.0,1.0,data/raw/news/images\1775.jpg,www.kompas.com,2024-11-07 17:00:00
NEWS_1776,valid,original_valid,1.0,1.0,data/raw/news/images\1776.jpg,regional.kompas.com,2024-11-10 17:00:00
NEWS_1777,valid,original_valid,1.0,1.0,data/raw/news/images\1777.jpg,surabaya.kompas.com,2024-11-06 17:00:00
NEWS_1778,valid,original_valid,1.0,1.0,data/raw/news/images\1778.jpg,surabaya.kompas.com,2024-10-24 17:00:00
NEWS_1779,valid,original_valid,1.0,1.0,data/raw/news/images\1779.jpg,ikn.kompas.com,2024-11-09 17:00:00
NEWS_1780,valid,original_valid,1.0,1.0,data/raw/news/images\1780.jpg,nasional.kompas.com,2024-11-06 17:00:00
NEWS_1781,valid,original_valid,1.0,1.0,data/raw/news/images\1781.jpg,www.kompas.com,2024-11-08 17:00:00
NEWS_1782,valid,original_valid,1.0,1.0,data/raw/news/images\1782.jpg,www.kompas.com,2024-11-07 17:00:00
NEWS_1783,valid,original_valid,1.0,1.0,data/raw/news/images\1783.jpg,money.kompas.com,2024-10-29 17:00:00
NEWS_1785,valid,original_valid,1.0,1.0,data/raw/news/images\1785.jpg,makassar.kompas.com,2024-10-28 17:00:00
NEWS_1787,valid,original_valid,1.0,1.0,data/raw/news/images\1787.jpg,www.kompas.com,2024-11-07 17:00:00
NEWS_1788,valid,original_valid,1.0,1.0,data/raw/news/images\1788.jpg,www.kompas.com,2024-10-19 17:00:00
NEWS_1789,valid,original_valid,1.0,1.0,data/raw/news/images\1789.jpg,www.kompas.com,2024-11-09 17:00:00
NEWS_1790,valid,original_valid,1.0,1.0,data/raw/news/images\1790.jpg,lifestyle.kompas.com,2024-10-27 17:00:00
NEWS_1791,valid,original_valid,1.0,1.0,data/raw/news/images\1791.jpg,regional.kompas.com,2024-11-06 17:00:00
NEWS_1792,valid,original_valid,1.0,1.0,data/raw/news/images\1792.jpg,surabaya.kompas.com,2024-10-20 17:00:00
NEWS_1793,valid,original_valid,1.0,1.0,data/raw/news/images\1793.jpg,money.kompas.com,2024-11-08 17:00:00
NEWS_1794,valid,original_valid,1.0,1.0,data/raw/news/images\1794.jpg,regional.kompas.com,2024-10-31 17:00:00
