id,source,source_type,title,text,full_content,date,post_date,category,flag,social_media,label,label_text,verification_status,confidence_score,image_path,thumbnail_url,post_url,archive_url,blog_url,views,likes,comments,shares,verification_process,conclusion,fact_checker,has_local_image,image_file_name,image_file_size_mb,image_download_status
1034,turnbackhoax,fact_check,Tom Lembong Dibebaskan Tanpa Syarat,“Alhamdulillah Tom Lembong bebas tanpa syarat dan Dinyatakan bersih dari tuduhan apapun”,Tom Lembong Dibebaskan Tanpa Syarat. “Alhamdulillah Tom Lembong bebas tanpa syarat dan Dinyatakan bersih dari tuduhan apapun”. ,04/07/2025,04/07/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1034\thumbnail.jpg,https://turnbackhoax.id/wp-content/uploads/2025/07/WhatsApp-Image-2025-07-04-at-12.51.45-678x381.jpeg,https://turnbackhoax.id/2025/07/04/salah-tom-lembong-dibebaskan-tanpa-syarat,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.jpg,0.042308807373046875,success
1035,turnbackhoax,fact_check,Prabowo Resmi Pecat Kluivert dan Erick Thohir,"“Prabowo Pecat Erick Thohir dan Patrik, STY Dipanggil lagi
Prabowo Resmi Pecat Kluivert Serta Erick Thohir
Kalian Telah Gagalkan Keinginan Saya Indonesia Harus Piala Dunia”","Prabowo Resmi Pecat Kluivert dan Erick Thohir. “Prabowo Pecat Erick Thohir dan Patrik, STY Dipanggil lagi
Prabowo Resmi Pecat Kluivert Serta Erick Thohir
Kalian Telah Gagalkan Keinginan Saya Indonesia Harus Piala Dunia”. ",14/10/2025,14/10/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1035\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/10/HEADER-Light-Background-16-678x381.png,https://turnbackhoax.id/2025/10/14/salah-prabowo-resmi-pecat-kluivert-dan-erick-thohir,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.25254249572753906,success
1036,turnbackhoax,fact_check,Pesan WhatsApp Berisi Info Verifikasi SPT Tahunan,"“Mohon di konfirmasikan kepada kami jika data di atas sudah benar, apabila ada yang telah berubah anda di harapkan untuk memverifikasi/Pengkinian kembali data diri Wajib pajak nya
Semoga Saudara senantiasa dalam keadaan sehat dan dimudahkan dalam segala urusan.
Salah satu kewajiban Saudara sebagai Wajib Pajak adalah menyampaikan SPT Tahunan dengan benar, lengkap, dan jelas serta melakukan pemutakhiran data secara mandiri pada menu Profil DJP Online Saudara.
Demikian disampaikan, atas kerja sama yang baik kami ucapkan terima kasih.
Direktorat Jendral Pajak Pajak Kita, Untuk kita”","Pesan WhatsApp Berisi Info Verifikasi SPT Tahunan. “Mohon di konfirmasikan kepada kami jika data di atas sudah benar, apabila ada yang telah berubah anda di harapkan untuk memverifikasi/Pengkinian kembali data diri Wajib pajak nya
Semoga Saudara senantiasa dalam keadaan sehat dan dimudahkan dalam segala urusan.
Salah satu kewajiban Saudara sebagai Wajib Pajak adalah menyampaikan SPT Tahunan dengan benar, lengkap, dan jelas serta melakukan pemutakhiran data secara mandiri pada menu Profil DJP Online Saudara.
Demikian disampaikan, atas kerja sama yang baik kami ucapkan terima kasih.
Direktorat Jendral Pajak Pajak Kita, Untuk kita”. ",30/10/2024,30/10/2024,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1036\thumbnail.jpg,https://turnbackhoax.id/wp-content/uploads/2024/10/24a-1-678x381.jpg,https://turnbackhoax.id/2024/10/30/penipuan-pesan-whatsapp-berisi-info-verifikasi-spt-tahunan,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.jpg,0.054123878479003906,success
1037,turnbackhoax,fact_check,Wakil Menteri Agama Muhammad Syafi’i Setujui Hukuman Mati Bagi Koruptor,"“MUHAMMAD SYAFII – Wakil Menteri Agama Muhammad Syafi’i menyetujui hukuman mati untuk kedaulatan hukum Indonesia, semua harus menyetujui koruptor.di menyetujui di hukum MATI”","Wakil Menteri Agama Muhammad Syafi’i Setujui Hukuman Mati Bagi Koruptor. “MUHAMMAD SYAFII – Wakil Menteri Agama Muhammad Syafi’i menyetujui hukuman mati untuk kedaulatan hukum Indonesia, semua harus menyetujui koruptor.di menyetujui di hukum MATI”. ",29/10/2025,29/10/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1037\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/10/HEADER-Dark-Background-27-678x381.png,https://turnbackhoax.id/2025/10/29/salah-wakil-menteri-agama-muhammad-syafii-setujui-hukuman-mati-bagi-koruptor,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.28276538848876953,success
1038,turnbackhoax,fact_check,Putin Kirim Ribuan Pasukan sebagai Fasilitas Pertahanan di Papua,"“Assalamualaikum warahmatullahi wabarakatuh. Sahabat kami di Indonesia, kawasan Pasifik dinamis untuk memperkuat pertahanan kedaulatan anda dan stabilitas regional, Rusia mengusulkan fasilitas pertahanan bersama di Papua, Indonesia. Kami siap menempatkan sistem pertahanan udara five hundred di sana, perisai terkuat kami untuk langit anda. Ingat, seluruh kekuatan strategis Rusia, termasuk potensi nuklir kami adalah jaminan keamanan bagi kemitraan kita. Ini semua tentu dengan menghormati penuh kedaulatan Indonesia. Bersama di Papua, kita bangun stabilitas kekuatan pertahanan Indonesia”","Putin Kirim Ribuan Pasukan sebagai Fasilitas Pertahanan di Papua. “Assalamualaikum warahmatullahi wabarakatuh. Sahabat kami di Indonesia, kawasan Pasifik dinamis untuk memperkuat pertahanan kedaulatan anda dan stabilitas regional, Rusia mengusulkan fasilitas pertahanan bersama di Papua, Indonesia. Kami siap menempatkan sistem pertahanan udara five hundred di sana, perisai terkuat kami untuk langit anda. Ingat, seluruh kekuatan strategis Rusia, termasuk potensi nuklir kami adalah jaminan keamanan bagi kemitraan kita. Ini semua tentu dengan menghormati penuh kedaulatan Indonesia. Bersama di Papua, kita bangun stabilitas kekuatan pertahanan Indonesia”. ",18/07/2025,18/07/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1038\thumbnail.jpg,https://turnbackhoax.id/wp-content/uploads/2025/07/6325336935870092259-678x381.jpg,https://turnbackhoax.id/2025/07/18/salah-putin-kirim-ribuan-pasukan-sebagai-fasilitas-pertahanan-di-papua,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.jpg,0.039824485778808594,success
1039,turnbackhoax,fact_check,Video “Bukti Aksi ‘Indonesia Gelap’ Digerakkan oleh PDIP”,"“HANYA YG PAHAM
Entah Kebetulan Atau Mobil Yang Digunakan Mahasewa Ada Kesamaan Dengan Mobil Yg Parkir Di Depan Gedung @KPK_RI Saat Hasto Memenuhi Panggilan KPK
Nyata Indonesia Mau Di Gelapkan”.","Video “Bukti Aksi ‘Indonesia Gelap’ Digerakkan oleh PDIP”. “HANYA YG PAHAM
Entah Kebetulan Atau Mobil Yang Digunakan Mahasewa Ada Kesamaan Dengan Mobil Yg Parkir Di Depan Gedung @KPK_RI Saat Hasto Memenuhi Panggilan KPK
Nyata Indonesia Mau Di Gelapkan”.. ",25/03/2025,25/03/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1039\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/03/HEADER-Light-Background-1-2-678x381.png,https://turnbackhoax.id/2025/03/25/salah-video-bukti-aksi-indonesia-gelap-digerakkan-oleh-pdip,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.17777156829833984,success
1040,turnbackhoax,fact_check,Dedi Mulyadi Beri Bantuan Motor,“MINGGU LALU SAYA SUDAH MENGIRIMKAN 10 UNIT MOTOR HARGA 500.000 HARI INI JUGA SAYA AKAN MENGIRIMKAN 20 UNIT MOTOR LAGI SEHARGA RP500.000 STNK BPKB BISA ATAS NAMA SENDIRI BUKAN CICILAN BUKAN JUGA KREDIT NYATA CUMA HARGA 500.000 HITUNG-HITUNG BERBAGI UNTUK ORANG YANG MEMBUTUHKAN JIKA BERMINAT SILAKAN DIPESAN DI BIO KANG DEDI TIDAK BISA COD ESTIMASI PENGIRIMAN TIGA HARI SAMPAI DI DEPAN RUMAH ANDA”,Dedi Mulyadi Beri Bantuan Motor. “MINGGU LALU SAYA SUDAH MENGIRIMKAN 10 UNIT MOTOR HARGA 500.000 HARI INI JUGA SAYA AKAN MENGIRIMKAN 20 UNIT MOTOR LAGI SEHARGA RP500.000 STNK BPKB BISA ATAS NAMA SENDIRI BUKAN CICILAN BUKAN JUGA KREDIT NYATA CUMA HARGA 500.000 HITUNG-HITUNG BERBAGI UNTUK ORANG YANG MEMBUTUHKAN JIKA BERMINAT SILAKAN DIPESAN DI BIO KANG DEDI TIDAK BISA COD ESTIMASI PENGIRIMAN TIGA HARI SAMPAI DI DEPAN RUMAH ANDA”. ,31/07/2025,31/07/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1040\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Dark-Background-28-1-678x381.png,https://turnbackhoax.id/2025/07/31/penipuan-dedi-mulyadi-beri-bantuan-motor,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.34514522552490234,success
1041,turnbackhoax,fact_check,Tautan “Pendaftaran Hadiah Apresiasi Pengguna BSI Mobile”,"“Khusus penguna aplikasi  BSI MOBILE hadiah utama (Rp 1 milyar) Apresiasi dari Bank Syari’ah Indonesia buat nasabah yang rajin transaksi dan menabung di BSI
Hadiah utama (Uang tunai Rp 1milyar)
•10 Unit  wuling air ev
•2 Unit Pajero Sport Dakar 4X4 Khusus Nasabah BSI MOBILE (pendaftaran gratis) Daftar Sekarang klik tombol daftar 👇…
cetakkuponundlanbankbsi[dot]vbzcxa[dot]biz[dot]id”","Tautan “Pendaftaran Hadiah Apresiasi Pengguna BSI Mobile”. “Khusus penguna aplikasi  BSI MOBILE hadiah utama (Rp 1 milyar) Apresiasi dari Bank Syari’ah Indonesia buat nasabah yang rajin transaksi dan menabung di BSI
Hadiah utama (Uang tunai Rp 1milyar)
•10 Unit  wuling air ev
•2 Unit Pajero Sport Dakar 4X4 Khusus Nasabah BSI MOBILE (pendaftaran gratis) Daftar Sekarang klik tombol daftar 👇…
cetakkuponundlanbankbsi[dot]vbzcxa[dot]biz[dot]id”. ",14/03/2025,14/03/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1041\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/03/header-hadiah-apresiasi-BSI-678x381.png,https://turnbackhoax.id/2025/03/14/penipuan-tautan-pendaftaran-hadiah-apresiasi-pengguna-bsi-mobile,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.1097574234008789,success
1042,turnbackhoax,fact_check,Kebakaran LA Berkaitan dengan Agenda “Smart City” PBB,"“Kebakaran los angeles sudah menjadi agenda PBB untuk menjadikan los angeles AI SMART CITY di tahun 2028-2030 dan menjadi kota percontohan dunia dalam rangka agenda great reset 2030. jadi jangan di hubungkan dengan palestina, gaza, azab, musibah atau lainya.”","Kebakaran LA Berkaitan dengan Agenda “Smart City” PBB. “Kebakaran los angeles sudah menjadi agenda PBB untuk menjadikan los angeles AI SMART CITY di tahun 2028-2030 dan menjadi kota percontohan dunia dalam rangka agenda great reset 2030. jadi jangan di hubungkan dengan palestina, gaza, azab, musibah atau lainya.”. ",20/01/2025,20/01/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1042\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/01/wm-LA-sengaja-dibakar-agenda-PBB-678x381.png,https://turnbackhoax.id/2025/01/20/salah-kebakaran-la-berkaitan-dengan-agenda-smart-city-pbb,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.3319416046142578,success
1043,turnbackhoax,fact_check,Pengumuman Lowongan Kerja Petugas Haji 2025,"DIBUKA LOWONGAN PETUGAS HAJI INDONESIA, SEGERA DAFTARKAN DIRI ANDA PENDAFTARAN TERBATAS !!!","Pengumuman Lowongan Kerja Petugas Haji 2025. DIBUKA LOWONGAN PETUGAS HAJI INDONESIA, SEGERA DAFTARKAN DIRI ANDA PENDAFTARAN TERBATAS !!!. ",10/10/2024,10/10/2024,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1043\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2024/10/1000405591-678x381.png,https://turnbackhoax.id/2024/10/10/penipuan-pengumuman-lowongan-kerja-petugas-haji-2025,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2279376983642578,success
1044,turnbackhoax,fact_check,Momentum Politik Baru di 2024 Usai Megawati dan Prabowo Bertemu,“PERTEMUAN PRABOWO-MEGA MOMENTUM POLITIK BARU?”.,Momentum Politik Baru di 2024 Usai Megawati dan Prabowo Bertemu. “PERTEMUAN PRABOWO-MEGA MOMENTUM POLITIK BARU?”.. ,14/11/2024,14/11/2024,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1044\thumbnail.jpg,https://turnbackhoax.id/wp-content/uploads/2024/11/image-678x381.jpeg,https://turnbackhoax.id/2024/11/14/salah-momentum-politik-baru-di-2024-usai-megawati-dan-prabowo-bertemu,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.jpg,0.037627220153808594,success
1045,turnbackhoax,fact_check,Sri Mulyani Umumkan Program Pemutihan Pinjol dari OJK,KABAR BAIK RESMI DARI OJK!,Sri Mulyani Umumkan Program Pemutihan Pinjol dari OJK. KABAR BAIK RESMI DARI OJK!. ,28/08/2025,28/08/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1045\thumbnail.jpg,https://turnbackhoax.id/wp-content/uploads/2025/08/IMG_0403-678x381.jpeg,https://turnbackhoax.id/2025/08/28/penipuan-sri-mulyani-umumkan-program-pemutihan-pinjol-dari-ojk-2,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.jpg,0.04676055908203125,success
1046,turnbackhoax,fact_check,“ini bukti video SEMUA UANG BAYAR TOL LANGSUNG MASUK KE REKENING CUKONG CHINA”,"“INFO MENGERIKAN, JALAN TOL UDAH DIKUASAI CUKONG2 CHINA, SEMUA UANG BAYAR TOL LANGSUNG MASUK KE REKENING CUKONG2 CHINA, NEGARA TIDAK BERKUTIK, FAKTANYATA UDAH RUSAK FATAL, ini bukti videonya.”","“ini bukti video SEMUA UANG BAYAR TOL LANGSUNG MASUK KE REKENING CUKONG CHINA”. “INFO MENGERIKAN, JALAN TOL UDAH DIKUASAI CUKONG2 CHINA, SEMUA UANG BAYAR TOL LANGSUNG MASUK KE REKENING CUKONG2 CHINA, NEGARA TIDAK BERKUTIK, FAKTANYATA UDAH RUSAK FATAL, ini bukti videonya.”. ",20/04/2024,20/04/2024,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1046\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2024/04/Sosrobahu-03-678x381.png,https://turnbackhoax.id/2024/04/20/salah-ini-bukti-video-semua-uang-bayar-tol-langsung-masuk-ke-rekening-cukong-china,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.18355083465576172,success
1047,turnbackhoax,fact_check,Prabowo Diam-Diam Setuju tentang Pemakzulan Gibran,"BREAKING NEWS
PRABOWO BANTING SETIR
GEGER!! PRABOWO DIAM2 SETUJU PEMAKZULAN GIBRAN?","Prabowo Diam-Diam Setuju tentang Pemakzulan Gibran. BREAKING NEWS
PRABOWO BANTING SETIR
GEGER!! PRABOWO DIAM2 SETUJU PEMAKZULAN GIBRAN?. ",23/06/2025,23/06/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1047\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/06/4.-Header-Wowo-678x381.png,https://turnbackhoax.id/2025/06/23/salah-prabowo-diam-diam-setuju-pemakzulan-gibran,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.3621540069580078,success
1048,turnbackhoax,fact_check,Anak Kapolri Listyo Sigit Terjerat Korupsi Tambang di Maluku,"“TRENDING TOPIK
ANAK JENDRAL LISTIYO SIGIT HAIDAR ALWI TERJERAT KASUS KORVPSI TAMBANG DI MALUKU
PRESIDEN DI MINTA AMBIL TINDAKAN TEGAS UNTUK COPOT J4B4TAN LISTIYO SIGIT..!! TERNYATA ANAK D4N B4PAK BEKINGI
MAFI42 TAMBANG, MUNGKIN INI SALAH SATU ALASAN LISTIYO SIGIT TIDAK MAU MUNDUR.”","Anak Kapolri Listyo Sigit Terjerat Korupsi Tambang di Maluku. “TRENDING TOPIK
ANAK JENDRAL LISTIYO SIGIT HAIDAR ALWI TERJERAT KASUS KORVPSI TAMBANG DI MALUKU
PRESIDEN DI MINTA AMBIL TINDAKAN TEGAS UNTUK COPOT J4B4TAN LISTIYO SIGIT..!! TERNYATA ANAK D4N B4PAK BEKINGI
MAFI42 TAMBANG, MUNGKIN INI SALAH SATU ALASAN LISTIYO SIGIT TIDAK MAU MUNDUR.”. ",20/10/2025,20/10/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1048\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/10/HEADER-Dark-Background-76-678x381.png,https://turnbackhoax.id/2025/10/20/salah-anak-kapolri-listyo-sigit-terjerat-korupsi-tambang-di-maluku,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2987518310546875,success
1049,turnbackhoax,fact_check,Video “Dharma Pongrekun Mau Bagi Uang Rp15 Juta”,“BANTUAN INI REAL DARI SAYA PRIBADI”,Video “Dharma Pongrekun Mau Bagi Uang Rp15 Juta”. “BANTUAN INI REAL DARI SAYA PRIBADI”. ,23/11/2024,23/11/2024,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1049\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2024/11/Screenshot-1790-678x381.png,https://turnbackhoax.id/2024/11/23/penipuan-video-dharma-pongrekun-mau-bagi-uang-rp15-juta,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.16872787475585938,success
1050,turnbackhoax,fact_check,Tautan Pendaftaran CPNS KPK,“PENDAFTARAN CPNS KOMISI PEMBERANTASAN KORUPSI DIBUKA PENERIMAAN DAN PENDAFTARAN CPNS TAHUN 2025 PENEMPATAN DI SELURUH INDONESIA LOWONGAN INI TERBUKA UNTUK UMUM LOKASI PENEMPATAN BISAH PILIH”,Tautan Pendaftaran CPNS KPK. “PENDAFTARAN CPNS KOMISI PEMBERANTASAN KORUPSI DIBUKA PENERIMAAN DAN PENDAFTARAN CPNS TAHUN 2025 PENEMPATAN DI SELURUH INDONESIA LOWONGAN INI TERBUKA UNTUK UMUM LOKASI PENEMPATAN BISAH PILIH”. ,06/05/2025,06/05/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1050\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/05/header-cpns-kpk-678x381.png,https://turnbackhoax.id/2025/05/06/penipuan-tautan-pendaftaran-cpns-kpk,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.18667221069335938,success
1051,turnbackhoax,fact_check,Info Lowongan Kerja Jasa Raharja dari TikTok,"Open Recruitmen Besar-BesaranBUMN PT Jasa Raharja
Tahun 2024
Terbuka Untuk Semua Jurusan | Fresh Graduate/Berpengalaman | BUMN Asuransi Lalu LintasPosisi: Petugas Administrasi
Link yang bisa di klik di Bio","Info Lowongan Kerja Jasa Raharja dari TikTok. Open Recruitmen Besar-BesaranBUMN PT Jasa Raharja
Tahun 2024
Terbuka Untuk Semua Jurusan | Fresh Graduate/Berpengalaman | BUMN Asuransi Lalu LintasPosisi: Petugas Administrasi
Link yang bisa di klik di Bio. ",27/10/2024,27/10/2024,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1051\thumbnail.jpg,https://turnbackhoax.id/wp-content/uploads/2024/10/1000083889-678x381.jpg,https://turnbackhoax.id/2024/10/27/penipuan-info-lowongan-kerja-jasa-raharja-dari-tiktok,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.jpg,0.03480815887451172,success
1052,turnbackhoax,fact_check,Trump Sakit Misterius Setelah Tolak Palestina Merdeka di PBB,“Geger Trump Sakit misterius setelah tolak Palestina merdeka di PBB 01″,Trump Sakit Misterius Setelah Tolak Palestina Merdeka di PBB. “Geger Trump Sakit misterius setelah tolak Palestina merdeka di PBB 01″. ,24/09/2025,24/09/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1052\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/09/HEADER-Light-Background-17-678x381.png,https://turnbackhoax.id/2025/09/24/salah-trump-sakit-misterius-setelah-tolak-palestina-merdeka-di-pbb,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.29701805114746094,success
1053,turnbackhoax,fact_check,Video “Tanggapan Bahlil Terkait Pencopotan Dirinya”,“Tanggapan Bahlil Terkait Pencopotan Bahlil”,Video “Tanggapan Bahlil Terkait Pencopotan Dirinya”. “Tanggapan Bahlil Terkait Pencopotan Bahlil”. ,16/10/2025,16/10/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1053\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/10/header-bahlil-dicopot-678x381.png,https://turnbackhoax.id/2025/10/16/salah-video-tanggapan-bahlil-terkait-pencopotan-dirinya,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2891082763671875,success
1054,turnbackhoax,fact_check,Puan Maharani Bakal Gandeng Anies Baswedan di Pemilu 2029,"“Puan akan gandeng abah Anis 2029.kira kira gmn lur..pas ga ya..😱🔥🤣 #fyp
Puan akan gandeng abah Anis di pemilu 2029 dan meyakini akan bisa meraih 68 % suara”.","Puan Maharani Bakal Gandeng Anies Baswedan di Pemilu 2029. “Puan akan gandeng abah Anis 2029.kira kira gmn lur..pas ga ya..😱🔥🤣 #fyp
Puan akan gandeng abah Anis di pemilu 2029 dan meyakini akan bisa meraih 68 % suara”.. ",05/11/2025,05/11/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1054\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/11/Salinan-dari-4.-Fabricated-Content_20251101_182817_0001-678x381.png,https://turnbackhoax.id/2025/11/05/salah-puan-maharani-bakal-gandeng-anies-baswedan-di-pemilu-2029,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2920217514038086,success
1055,turnbackhoax,fact_check,“MAIN SEPEDA DI ISTANA MERASA DIRUMAH SENDIRI. SANGAT MIRIS SEPERTI INI MAU JADI WAKIL PRESIDEN”,“*#DISKUALIFIKASI-02*. *VIRAL..PENAMPAKAN ANAK JOKOWI MAIN SEPEDA DI ISTANA MERASA DIRUMAH SENDIRI. SANGAT MIRIS ANAK SEPERTI INI MAU JADI WAKIL PRESIDEN?! BISA BERANTAKAN INDONESIA NANTINYA DIURUS OLEH ANAK BODOH 🤪😅”.,“MAIN SEPEDA DI ISTANA MERASA DIRUMAH SENDIRI. SANGAT MIRIS SEPERTI INI MAU JADI WAKIL PRESIDEN”. “*#DISKUALIFIKASI-02*. *VIRAL..PENAMPAKAN ANAK JOKOWI MAIN SEPEDA DI ISTANA MERASA DIRUMAH SENDIRI. SANGAT MIRIS ANAK SEPERTI INI MAU JADI WAKIL PRESIDEN?! BISA BERANTAKAN INDONESIA NANTINYA DIURUS OLEH ANAK BODOH 🤪😅”.. ,21/04/2024,21/04/2024,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1055\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2024/04/grr-2022-03-678x381.png,https://turnbackhoax.id/2024/04/21/salah-main-sepeda-di-istana-merasa-dirumah-sendiri-sangat-miris-seperti-ini-mau-jadi-wakil-presiden,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.22855854034423828,success
1056,turnbackhoax,fact_check,Video “Tentara Israel Dukung Kemerdekaan Papua”,"“PAPUA MERDEKA FREEDOM PAPUA, FREEDOM PAPUA, FREEDOM PAPUA”","Video “Tentara Israel Dukung Kemerdekaan Papua”. “PAPUA MERDEKA FREEDOM PAPUA, FREEDOM PAPUA, FREEDOM PAPUA”. ",23/07/2025,23/07/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1056\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Light-Background-7-1-678x381.png,https://turnbackhoax.id/2025/07/23/salah-video-tentara-israel-dukung-kemerdekaan-papua,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.28786373138427734,success
1057,turnbackhoax,fact_check,Prabowo Ancam Penghujat Pemimpin akan Berurusan dengan Aparatur Negara,"“Breaking News. Prabowo Sampaikan: Saya Tegaskan, Bahwa Tidak Ada Lagi Rakyat, yang Menghujat Kepala Negara, Siapa yang Mencoba Hujat Pemimpin nya Dia Bakal Berurusan Sama Aparatur Negara”.","Prabowo Ancam Penghujat Pemimpin akan Berurusan dengan Aparatur Negara. “Breaking News. Prabowo Sampaikan: Saya Tegaskan, Bahwa Tidak Ada Lagi Rakyat, yang Menghujat Kepala Negara, Siapa yang Mencoba Hujat Pemimpin nya Dia Bakal Berurusan Sama Aparatur Negara”.. ",30/10/2024,30/10/2024,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\1057\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2024/10/image-92-678x381.png,https://turnbackhoax.id/2024/10/30/salah-prabowo-ancam-penghujat-pemimpin-akan-berurusan-dengan-aparatur-negara,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2617616653442383,success
